hora,viagens
5,40.0
6,96.0
7,158.0
8,82.0
9,80.0
10,87.0
11,121.0
12,145.0
13,126.0
14,87.0
15,121.0
16,179.0
17,281.0
18,260.0
19,169.0
20,138.0
21,96.0
22,55.0
23,22.0
