hora,viagens
5,21.0
6,52.0
7,99.0
8,93.0
9,82.0
10,83.0
11,82.0
12,75.0
13,64.0
14,73.0
15,93.0
16,133.0
17,170.0
18,150.0
19,131.0
20,106.0
21,80.0
22,44.0
23,21.0
