hora,viagens
5,4.0
6,12.0
7,25.0
8,27.0
9,33.0
10,48.0
11,61.0
12,53.0
13,44.0
14,40.0
15,39.0
16,79.0
17,121.0
18,104.0
19,85.0
20,61.0
21,48.0
22,20.0
23,19.0
