hora,viagens
5,18.0
6,44.0
7,89.0
8,59.0
9,50.0
10,62.0
11,68.0
12,77.0
13,71.0
14,82.0
15,83.0
16,133.0
17,186.0
18,182.0
19,117.0
20,83.0
21,63.0
22,26.0
23,24.0
