hora,viagens
5,31.0
6,70.0
7,93.0
8,81.0
9,64.0
10,53.0
11,74.0
12,99.0
13,79.0
14,69.0
15,79.0
16,145.0
17,214.0
18,182.0
19,109.0
20,102.0
21,63.0
22,30.0
23,8.0
