hora,viagens
5,15.0
6,37.0
7,87.0
8,106.0
9,117.0
10,107.0
11,78.0
12,65.0
13,57.0
14,72.0
15,123.0
16,136.0
17,195.0
18,136.0
19,80.0
20,84.0
21,57.0
22,31.0
23,16.0
