hora,viagens
5,26.0
6,73.0
7,125.0
8,96.0
9,85.0
10,107.0
11,94.0
12,90.0
13,94.0
14,99.0
15,96.0
16,172.0
17,232.0
18,215.0
19,163.0
20,118.0
21,91.0
22,36.0
23,23.0
