hora,viagens
5,7.0
6,32.0
7,51.0
8,51.0
9,63.0
10,48.0
11,53.0
12,61.0
13,45.0
14,45.0
15,56.0
16,75.0
17,113.0
18,99.0
19,66.0
20,54.0
21,34.0
22,15.0
23,10.0
