hora,viagens
5,7.0
6,52.0
7,126.0
8,97.0
9,123.0
10,103.0
11,90.0
12,44.0
13,24.0
14,45.0
15,44.0
16,124.0
17,115.0
18,105.0
19,65.0
20,36.0
21,38.0
22,12.0
23,5.0
