hora,viagens
5,11.0
6,30.0
7,72.0
8,72.0
9,75.0
10,86.0
11,53.0
12,55.0
13,49.0
14,54.0
15,84.0
16,115.0
17,135.0
18,123.0
19,101.0
20,77.0
21,49.0
22,34.0
23,30.0
