hora,viagens
5,31.0
6,101.0
7,184.0
8,101.0
9,84.0
10,90.0
11,108.0
12,109.0
13,123.0
14,99.0
15,115.0
16,186.0
17,294.0
18,289.0
19,225.0
20,154.0
21,93.0
22,44.0
23,20.0
