hora,viagens
5,32.0
6,102.0
7,173.0
8,113.0
9,90.0
10,77.0
11,104.0
12,139.0
13,112.0
14,87.0
15,131.0
16,221.0
17,323.0
18,300.0
19,211.0
20,158.0
21,116.0
22,57.0
23,16.0
