hora,viagens
5,10.0
6,53.0
7,80.0
8,71.0
9,76.0
10,90.0
11,89.0
12,68.0
13,69.0
14,84.0
15,102.0
16,145.0
17,213.0
18,197.0
19,163.0
20,129.0
21,87.0
22,52.0
23,24.0
