hora,viagens
5,24.0
6,62.0
7,133.0
8,76.0
9,60.0
10,73.0
11,78.0
12,97.0
13,78.0
14,85.0
15,97.0
16,133.0
17,210.0
18,175.0
19,151.0
20,96.0
21,65.0
22,33.0
23,10.0
