hora,viagens
5,8.0
6,40.0
7,59.0
8,62.0
9,50.0
10,35.0
11,61.0
12,57.0
13,47.0
14,49.0
15,80.0
16,122.0
17,76.0
18,28.0
19,26.0
20,39.0
21,32.0
22,11.0
23,8.0
