hora,viagens
5,22.0
6,23.0
7,64.0
8,123.0
9,131.0
10,127.0
11,105.0
12,76.0
13,42.0
14,57.0
15,83.0
16,152.0
17,186.0
18,143.0
19,113.0
20,62.0
21,49.0
22,24.0
23,3.0
