hora,viagens
5,19.0
6,45.0
7,77.0
8,67.0
9,56.0
10,58.0
11,67.0
12,83.0
13,58.0
14,77.0
15,85.0
16,125.0
17,202.0
18,162.0
19,127.0
20,110.0
21,77.0
22,28.0
23,9.0
