hora,viagens
5,11.0
6,49.0
7,126.0
8,113.0
9,124.0
10,122.0
11,84.0
12,42.0
13,38.0
14,39.0
15,66.0
16,125.0
17,112.0
18,106.0
19,77.0
20,62.0
21,43.0
22,14.0
23,5.0
