hora,viagens
5,20.0
6,70.0
7,125.0
8,70.0
9,58.0
10,59.0
11,66.0
12,98.0
13,82.0
14,68.0
15,91.0
16,143.0
17,169.0
18,183.0
19,121.0
20,97.0
21,59.0
22,37.0
23,12.0
