hora,viagens
5,5.0
6,1.0
7,13.0
8,23.0
9,27.0
10,26.0
11,56.0
12,82.0
13,68.0
14,61.0
15,77.0
16,106.0
17,168.0
18,153.0
19,125.0
20,91.0
21,59.0
22,38.0
23,6.0
