hora,viagens
5,4.0
6,23.0
7,65.0
8,66.0
9,84.0
10,74.0
11,67.0
12,47.0
13,34.0
14,66.0
15,64.0
16,104.0
17,116.0
18,100.0
19,60.0
20,58.0
21,42.0
22,10.0
23,4.0
