hora,viagens
5,8.0
6,20.0
7,33.0
8,14.0
9,8.0
10,5.0
11,16.0
12,32.0
13,61.0
14,64.0
15,78.0
16,128.0
17,186.0
18,167.0
19,96.0
20,89.0
21,75.0
22,26.0
23,7.0
