hora,viagens
5,26.0
6,57.0
7,129.0
8,78.0
9,61.0
10,59.0
11,85.0
12,73.0
13,64.0
14,91.0
15,101.0
16,149.0
17,221.0
18,210.0
19,119.0
20,118.0
21,87.0
22,35.0
23,12.0
