hora,viagens
5,13.0
6,29.0
7,46.0
8,28.0
9,36.0
10,43.0
11,45.0
12,29.0
13,37.0
14,35.0
15,47.0
16,72.0
17,91.0
18,73.0
19,68.0
20,40.0
21,31.0
22,24.0
23,8.0
