hora,viagens
5,23.0
6,31.0
7,132.0
8,54.0
9,71.0
10,53.0
11,79.0
12,74.0
13,77.0
14,79.0
15,94.0
16,128.0
17,223.0
18,230.0
19,138.0
20,78.0
21,76.0
22,31.0
23,5.0
