hora,viagens
5,30.0
6,75.0
7,148.0
8,105.0
9,89.0
10,76.0
11,81.0
12,81.0
13,78.0
14,71.0
15,94.0
16,153.0
17,229.0
18,210.0
19,156.0
20,95.0
21,72.0
22,23.0
23,7.0
