hora,viagens
5,12.0
6,15.0
7,56.0
8,74.0
9,64.0
10,80.0
11,57.0
12,28.0
13,31.0
14,44.0
15,42.0
16,69.0
17,72.0
18,58.0
19,53.0
20,45.0
21,22.0
22,10.0
23,3.0
