hora,viagens
5,16.0
6,62.0
7,80.0
8,65.0
9,57.0
10,41.0
11,65.0
12,78.0
13,58.0
14,68.0
15,81.0
16,114.0
17,170.0
18,162.0
19,109.0
20,96.0
21,54.0
22,34.0
23,8.0
