hora,viagens
5,14.0
6,40.0
7,53.0
8,41.0
9,44.0
10,45.0
11,43.0
12,51.0
13,56.0
14,79.0
15,76.0
16,121.0
17,161.0
18,165.0
19,138.0
20,98.0
21,60.0
22,30.0
23,9.0
