hora,viagens
5,14.0
6,21.0
7,37.0
8,29.0
9,28.0
10,34.0
11,31.0
12,20.0
13,38.0
14,29.0
15,52.0
16,56.0
17,73.0
18,56.0
19,45.0
20,42.0
21,22.0
22,22.0
23,11.0
