hora,viagens
5,7.0
6,39.0
7,60.0
8,68.0
9,73.0
10,76.0
11,64.0
12,74.0
13,65.0
14,42.0
15,56.0
16,106.0
17,127.0
18,94.0
19,78.0
20,60.0
21,41.0
22,19.0
23,23.0
