hora,viagens
5,7.0
6,27.0
7,45.0
8,34.0
9,51.0
10,43.0
11,51.0
12,52.0
13,47.0
14,58.0
15,60.0
16,81.0
17,137.0
18,112.0
19,75.0
20,56.0
21,38.0
22,28.0
23,13.0
