hora,viagens
5,23.0
6,52.0
7,80.0
8,64.0
9,54.0
10,43.0
11,75.0
12,90.0
13,75.0
14,71.0
15,93.0
16,130.0
17,179.0
18,178.0
19,146.0
20,66.0
21,55.0
22,32.0
23,7.0
