hora,viagens
5,19.0
6,62.0
7,124.0
8,119.0
9,116.0
10,106.0
11,77.0
12,69.0
13,54.0
14,63.0
15,111.0
16,160.0
17,255.0
18,222.0
19,155.0
20,102.0
21,71.0
22,36.0
23,16.0
