hora,viagens
5,8.0
6,52.0
7,67.0
8,87.0
9,101.0
10,90.0
11,79.0
12,53.0
13,30.0
14,21.0
15,59.0
16,152.0
17,182.0
18,178.0
19,145.0
20,96.0
21,65.0
22,28.0
23,7.0
