hora,viagens
5,19.0
6,50.0
7,98.0
8,106.0
9,96.0
10,114.0
11,105.0
12,94.0
13,76.0
14,96.0
15,100.0
16,191.0
17,189.0
18,161.0
19,149.0
20,98.0
21,75.0
22,43.0
23,19.0
