hora,viagens
5,25.0
6,54.0
7,102.0
8,102.0
9,115.0
10,117.0
11,106.0
12,109.0
13,82.0
14,87.0
15,92.0
16,185.0
17,218.0
18,184.0
19,143.0
20,139.0
21,91.0
22,43.0
23,28.0
