hora,viagens
5,12.0
6,49.0
7,85.0
8,61.0
9,39.0
10,38.0
11,61.0
12,80.0
13,74.0
14,77.0
15,77.0
16,114.0
17,166.0
18,174.0
19,103.0
20,82.0
21,61.0
22,28.0
23,11.0
