hora,viagens
5,16.0
6,60.0
7,80.0
8,68.0
9,44.0
10,51.0
11,82.0
12,69.0
13,62.0
14,44.0
15,55.0
16,117.0
17,180.0
18,147.0
19,107.0
20,89.0
21,62.0
22,35.0
23,3.0
