hora,viagens
5,7.0
6,39.0
7,107.0
8,129.0
9,145.0
10,134.0
11,112.0
12,77.0
13,49.0
14,58.0
15,96.0
16,155.0
17,170.0
18,118.0
19,117.0
20,98.0
21,76.0
22,43.0
23,14.0
