hora,viagens
5,24.0
6,71.0
7,124.0
8,81.0
9,80.0
10,81.0
11,87.0
12,93.0
13,88.0
14,94.0
15,114.0
16,168.0
17,278.0
18,230.0
19,163.0
20,125.0
21,109.0
22,53.0
23,25.0
