hora,viagens
5,25.0
6,54.0
7,106.0
8,78.0
9,59.0
10,57.0
11,74.0
12,104.0
13,77.0
14,67.0
15,72.0
16,124.0
17,178.0
18,177.0
19,112.0
20,83.0
21,70.0
22,42.0
23,24.0
