hora,viagens
5,12.0
6,35.0
7,51.0
8,84.0
9,97.0
10,110.0
11,64.0
12,50.0
13,34.0
14,39.0
15,53.0
16,74.0
17,101.0
18,107.0
19,77.0
20,73.0
21,54.0
22,17.0
23,11.0
