hora,viagens
5,7.0
6,27.0
7,39.0
8,54.0
9,56.0
10,52.0
11,61.0
12,61.0
13,40.0
14,48.0
15,53.0
16,75.0
17,116.0
18,112.0
19,64.0
20,59.0
21,52.0
22,24.0
23,25.0
