hora,viagens
5,25.0
6,58.0
7,109.0
8,63.0
9,15.0
10,21.0
11,54.0
12,103.0
13,83.0
14,59.0
15,81.0
16,166.0
17,220.0
18,202.0
19,142.0
20,114.0
21,80.0
22,42.0
23,15.0
