hora,viagens
5,28.0
6,71.0
7,133.0
8,82.0
9,76.0
10,48.0
11,84.0
12,84.0
13,78.0
14,79.0
15,86.0
16,116.0
17,228.0
18,214.0
19,154.0
20,104.0
21,76.0
22,33.0
23,9.0
