hora,viagens
5,20.0
6,56.0
7,120.0
8,73.0
9,44.0
10,66.0
11,93.0
12,104.0
13,64.0
14,70.0
15,87.0
16,132.0
17,219.0
18,176.0
19,137.0
20,120.0
21,77.0
22,37.0
23,13.0
