hora,viagens
5,29.0
6,62.0
7,105.0
8,79.0
9,78.0
10,61.0
11,87.0
12,91.0
13,86.0
14,71.0
15,82.0
16,101.0
17,192.0
18,150.0
19,104.0
20,94.0
21,58.0
22,43.0
23,14.0
