hora,viagens
5,13.0
6,35.0
7,86.0
8,53.0
9,65.0
10,46.0
11,48.0
12,96.0
13,80.0
14,64.0
15,81.0
16,103.0
17,189.0
18,158.0
19,112.0
20,97.0
21,67.0
22,25.0
23,0.0
