hora,viagens
5,18.0
6,54.0
7,86.0
8,67.0
9,62.0
10,73.0
11,81.0
12,76.0
13,83.0
14,73.0
15,76.0
16,118.0
17,142.0
18,113.0
19,116.0
20,90.0
21,51.0
22,29.0
23,19.0
