hora,viagens
5,11.0
6,33.0
7,77.0
8,90.0
9,90.0
10,84.0
11,40.0
12,30.0
13,26.0
14,35.0
15,54.0
16,91.0
17,121.0
18,93.0
19,89.0
20,54.0
21,31.0
22,37.0
23,19.0
