hora,viagens
5,23.0
6,57.0
7,114.0
8,53.0
9,68.0
10,73.0
11,84.0
12,65.0
13,75.0
14,84.0
15,84.0
16,144.0
17,190.0
18,183.0
19,123.0
20,113.0
21,69.0
22,27.0
23,9.0
