hora,viagens
5,23.0
6,63.0
7,91.0
8,74.0
9,68.0
10,62.0
11,67.0
12,88.0
13,71.0
14,77.0
15,82.0
16,147.0
17,214.0
18,163.0
19,117.0
20,81.0
21,63.0
22,36.0
23,9.0
