hora,viagens
5,17.0
6,66.0
7,100.0
8,50.0
9,68.0
10,51.0
11,59.0
12,80.0
13,61.0
14,81.0
15,85.0
16,144.0
17,201.0
18,185.0
19,111.0
20,89.0
21,50.0
22,23.0
23,16.0
