hora,viagens
5,21.0
6,51.0
7,83.0
8,55.0
9,38.0
10,54.0
11,64.0
12,81.0
13,58.0
14,57.0
15,84.0
16,122.0
17,201.0
18,169.0
19,144.0
20,97.0
21,55.0
22,26.0
23,10.0
