hora,viagens
5,15.0
6,41.0
7,72.0
8,76.0
9,101.0
10,70.0
11,76.0
12,76.0
13,64.0
14,42.0
15,71.0
16,123.0
17,160.0
18,114.0
19,83.0
20,62.0
21,41.0
22,22.0
23,11.0
