hora,viagens
5,9.0
6,31.0
7,62.0
8,67.0
9,87.0
10,80.0
11,53.0
12,37.0
13,28.0
14,29.0
15,36.0
16,71.0
17,90.0
18,85.0
19,70.0
20,30.0
21,17.0
22,10.0
23,10.0
