hora,viagens
5,25.0
6,79.0
7,150.0
8,89.0
9,65.0
10,83.0
11,87.0
12,102.0
13,78.0
14,62.0
15,108.0
16,152.0
17,252.0
18,215.0
19,162.0
20,154.0
21,95.0
22,42.0
23,7.0
