hora,viagens
5,14.0
6,29.0
7,53.0
8,21.0
9,38.0
10,36.0
11,59.0
12,48.0
13,39.0
14,41.0
15,60.0
16,64.0
17,73.0
18,93.0
19,54.0
20,49.0
21,30.0
22,17.0
23,5.0
