hora,viagens
5,20.0
6,50.0
7,98.0
8,60.0
9,65.0
10,66.0
11,71.0
12,81.0
13,71.0
14,81.0
15,91.0
16,149.0
17,237.0
18,232.0
19,183.0
20,123.0
21,87.0
22,30.0
23,14.0
