hora,viagens
5,29.0
6,65.0
7,170.0
8,88.0
9,76.0
10,76.0
11,87.0
12,97.0
13,101.0
14,134.0
15,133.0
16,188.0
17,269.0
18,264.0
19,161.0
20,126.0
21,119.0
22,59.0
23,24.0
