hora,viagens
5,20.0
6,37.0
7,80.0
8,40.0
9,52.0
10,45.0
11,61.0
12,89.0
13,70.0
14,66.0
15,77.0
16,117.0
17,214.0
18,210.0
19,159.0
20,127.0
21,93.0
22,26.0
23,16.0
