hora,viagens
5,22.0
6,68.0
7,131.0
8,97.0
9,52.0
10,58.0
11,74.0
12,97.0
13,96.0
14,58.0
15,93.0
16,138.0
17,216.0
18,234.0
19,124.0
20,98.0
21,74.0
22,32.0
23,7.0
