hora,viagens
5,6.0
6,6.0
7,14.0
8,12.0
9,12.0
10,20.0
11,19.0
12,15.0
13,14.0
14,10.0
15,16.0
16,26.0
17,41.0
18,31.0
19,43.0
20,20.0
21,7.0
22,12.0
23,3.0
